lat,lon
7.764199999999999591e+01,5.391400000000000148e+01
7.764300000000000068e+01,5.392000000000000171e+01
7.764400000000000546e+01,5.392600000000000193e+01
7.764499999999999602e+01,5.393200000000000216e+01
7.764600000000000080e+01,5.393800000000000239e+01
7.764700000000000557e+01,5.394500000000000028e+01
7.764799999999999613e+01,5.395000000000000284e+01
7.764900000000000091e+01,5.395700000000000074e+01
7.765000000000000568e+01,5.396300000000000097e+01
7.765099999999999625e+01,5.396900000000000119e+01
7.765300000000000580e+01,5.398100000000000165e+01
7.765399999999999636e+01,5.398799999999999955e+01
7.765500000000000114e+01,5.399399999999999977e+01
7.765600000000000591e+01,5.400000000000000000e+01
7.765699999999999648e+01,5.400699999999999790e+01
7.765800000000000125e+01,5.401200000000000045e+01
7.765900000000000603e+01,5.401899999999999835e+01
7.765999999999999659e+01,5.402499999999999858e+01
7.766100000000000136e+01,5.403099999999999881e+01
7.766200000000000614e+01,5.403799999999999670e+01
7.766299999999999670e+01,5.404399999999999693e+01
7.766400000000000148e+01,5.404999999999999716e+01
7.766500000000000625e+01,5.405599999999999739e+01
7.766700000000000159e+01,5.406799999999999784e+01
7.766800000000000637e+01,5.407500000000000284e+01
7.766899999999999693e+01,5.408100000000000307e+01
7.767000000000000171e+01,5.408700000000000330e+01
7.767100000000000648e+01,5.409400000000000119e+01
7.767199999999999704e+01,5.409899999999999665e+01
7.767300000000000182e+01,5.410600000000000165e+01
7.767400000000000659e+01,5.411200000000000188e+01
7.767499999999999716e+01,5.411800000000000210e+01
7.767600000000000193e+01,5.412500000000000000e+01
7.767700000000000671e+01,5.413100000000000023e+01
7.767799999999999727e+01,5.413700000000000045e+01
7.767900000000000205e+01,5.414300000000000068e+01
7.768000000000000682e+01,5.414999999999999858e+01
7.768099999999999739e+01,5.415599999999999881e+01
7.768200000000000216e+01,5.416199999999999903e+01
7.768300000000000693e+01,5.416899999999999693e+01
7.768399999999999750e+01,5.417499999999999716e+01
7.768500000000000227e+01,5.418099999999999739e+01
7.768600000000000705e+01,5.418800000000000239e+01
7.768699999999999761e+01,5.419299999999999784e+01
7.768800000000000239e+01,5.420000000000000284e+01
7.768899999999999295e+01,5.420600000000000307e+01
7.768999999999999773e+01,5.421300000000000097e+01
7.769100000000000250e+01,5.421900000000000119e+01
7.769199999999999307e+01,5.422500000000000142e+01
7.769299999999999784e+01,5.423199999999999932e+01
7.769400000000000261e+01,5.423700000000000188e+01
7.769499999999999318e+01,5.424399999999999977e+01
7.769599999999999795e+01,5.425000000000000000e+01
7.769700000000000273e+01,5.425600000000000023e+01
7.769799999999999329e+01,5.426200000000000045e+01
7.769899999999999807e+01,5.426899999999999835e+01
7.770000000000000284e+01,5.427499999999999858e+01
7.770099999999999341e+01,5.428099999999999881e+01
7.770199999999999818e+01,5.428699999999999903e+01
7.770399999999999352e+01,5.429899999999999949e+01
7.770499999999999829e+01,5.430599999999999739e+01
7.770699999999999363e+01,5.431799999999999784e+01
7.770799999999999841e+01,5.432500000000000284e+01
7.770900000000000318e+01,5.433100000000000307e+01
7.770999999999999375e+01,5.433700000000000330e+01
7.771099999999999852e+01,5.434300000000000352e+01
7.771200000000000330e+01,5.435000000000000142e+01
7.771299999999999386e+01,5.435600000000000165e+01
7.771399999999999864e+01,5.436200000000000188e+01
7.771500000000000341e+01,5.436800000000000210e+01
7.771599999999999397e+01,5.437500000000000000e+01
7.771699999999999875e+01,5.438199999999999790e+01
7.771800000000000352e+01,5.438700000000000045e+01
7.771899999999999409e+01,5.439399999999999835e+01
7.771999999999999886e+01,5.439999999999999858e+01
7.772100000000000364e+01,5.440599999999999881e+01
7.772199999999999420e+01,5.441199999999999903e+01
7.772299999999999898e+01,5.441899999999999693e+01
7.772400000000000375e+01,5.442499999999999716e+01
7.772499999999999432e+01,5.443099999999999739e+01
7.772599999999999909e+01,5.443699999999999761e+01
7.772700000000000387e+01,5.444400000000000261e+01
7.772799999999999443e+01,5.444899999999999807e+01
7.772899999999999920e+01,5.445600000000000307e+01
7.773000000000000398e+01,5.446200000000000330e+01
7.773099999999999454e+01,5.446900000000000119e+01
7.773199999999999932e+01,5.447500000000000142e+01
7.773300000000000409e+01,5.448100000000000165e+01
7.773399999999999466e+01,5.448799999999999955e+01
7.773499999999999943e+01,5.449399999999999977e+01
7.773600000000000421e+01,5.450000000000000000e+01
7.773699999999999477e+01,5.450699999999999790e+01
7.773799999999999955e+01,5.451299999999999812e+01
7.773900000000000432e+01,5.451899999999999835e+01
7.773999999999999488e+01,5.452600000000000335e+01
7.774099999999999966e+01,5.453199999999999648e+01
7.774200000000000443e+01,5.453799999999999670e+01
7.774299999999999500e+01,5.454399999999999693e+01
7.774399999999999977e+01,5.455100000000000193e+01
7.774500000000000455e+01,5.455599999999999739e+01
7.774599999999999511e+01,5.456300000000000239e+01
7.774800000000000466e+01,5.457500000000000284e+01
7.774899999999999523e+01,5.458200000000000074e+01
7.775000000000000000e+01,5.458700000000000330e+01
7.775100000000000477e+01,5.459400000000000119e+01
7.775199999999999534e+01,5.460000000000000142e+01
7.775300000000000011e+01,5.460699999999999932e+01
7.775400000000000489e+01,5.461200000000000188e+01
7.775499999999999545e+01,5.461899999999999977e+01
7.775600000000000023e+01,5.462500000000000000e+01
7.775700000000000500e+01,5.463199999999999790e+01
7.775799999999999557e+01,5.463799999999999812e+01
7.775900000000000034e+01,5.464399999999999835e+01
7.776000000000000512e+01,5.464999999999999858e+01
7.776099999999999568e+01,5.465699999999999648e+01
7.776200000000000045e+01,5.466299999999999670e+01
7.776300000000000523e+01,5.466899999999999693e+01
7.776399999999999579e+01,5.467499999999999716e+01
7.776500000000000057e+01,5.468200000000000216e+01
7.776600000000000534e+01,5.468800000000000239e+01
7.776699999999999591e+01,5.469400000000000261e+01
7.776800000000000068e+01,5.470000000000000284e+01
7.776900000000000546e+01,5.470700000000000074e+01
7.776999999999999602e+01,5.471300000000000097e+01
7.777100000000000080e+01,5.471999999999999886e+01
7.777200000000000557e+01,5.472599999999999909e+01
7.777299999999999613e+01,5.473199999999999932e+01
7.777500000000000568e+01,5.474499999999999744e+01
7.777599999999999625e+01,5.475000000000000000e+01
7.777700000000000102e+01,5.475699999999999790e+01
7.777800000000000580e+01,5.476299999999999812e+01
7.777899999999999636e+01,5.477000000000000313e+01
7.778000000000000114e+01,5.477499999999999858e+01
7.778100000000000591e+01,5.478199999999999648e+01
7.778199999999999648e+01,5.478799999999999670e+01
7.778300000000000125e+01,5.479500000000000171e+01
7.778499999999999659e+01,5.480799999999999983e+01
7.778600000000000136e+01,5.481400000000000006e+01
7.778700000000000614e+01,5.482000000000000028e+01
7.778799999999999670e+01,5.482699999999999818e+01
7.778900000000000148e+01,5.483400000000000318e+01
7.779000000000000625e+01,5.483899999999999864e+01
7.779099999999999682e+01,5.484599999999999653e+01
7.779200000000000159e+01,5.485099999999999909e+01
7.779300000000000637e+01,5.485799999999999699e+01
7.779399999999999693e+01,5.486500000000000199e+01
7.779500000000000171e+01,5.486999999999999744e+01
7.779600000000000648e+01,5.487700000000000244e+01
7.779699999999999704e+01,5.488300000000000267e+01
7.779800000000000182e+01,5.488900000000000290e+01
7.779900000000000659e+01,5.489600000000000080e+01
7.779999999999999716e+01,5.490200000000000102e+01
7.780100000000000193e+01,5.490800000000000125e+01
7.780200000000000671e+01,5.491499999999999915e+01
7.780299999999999727e+01,5.492099999999999937e+01
7.780400000000000205e+01,5.492699999999999960e+01
7.780500000000000682e+01,5.493299999999999983e+01
7.780599999999999739e+01,5.493999999999999773e+01
7.780700000000000216e+01,5.494599999999999795e+01
7.780800000000000693e+01,5.495199999999999818e+01
7.780899999999999750e+01,5.495900000000000318e+01
7.781000000000000227e+01,5.496399999999999864e+01
7.781100000000000705e+01,5.497099999999999653e+01
7.781199999999999761e+01,5.497699999999999676e+01
7.781399999999999295e+01,5.499000000000000199e+01
7.781499999999999773e+01,5.499600000000000222e+01
7.781600000000000250e+01,5.500300000000000011e+01
7.781699999999999307e+01,5.500900000000000034e+01
7.781799999999999784e+01,5.501500000000000057e+01
7.781900000000000261e+01,5.502199999999999847e+01
7.781999999999999318e+01,5.502799999999999869e+01
7.782099999999999795e+01,5.503399999999999892e+01
7.782200000000000273e+01,5.504099999999999682e+01
7.782299999999999329e+01,5.504699999999999704e+01
7.782399999999999807e+01,5.505299999999999727e+01
7.782500000000000284e+01,5.506000000000000227e+01
7.782599999999999341e+01,5.506600000000000250e+01
7.782699999999999818e+01,5.507200000000000273e+01
7.782800000000000296e+01,5.507900000000000063e+01
7.782999999999999829e+01,5.509100000000000108e+01
7.783100000000000307e+01,5.509799999999999898e+01
7.783299999999999841e+01,5.510999999999999943e+01
7.783400000000000318e+01,5.511599999999999966e+01
7.783499999999999375e+01,5.512299999999999756e+01
7.783599999999999852e+01,5.512800000000000011e+01
7.783700000000000330e+01,5.513499999999999801e+01
7.783799999999999386e+01,5.514200000000000301e+01
7.783899999999999864e+01,5.514800000000000324e+01
7.784099999999999397e+01,5.516100000000000136e+01
7.784199999999999875e+01,5.516700000000000159e+01
7.784300000000000352e+01,5.517399999999999949e+01
7.784399999999999409e+01,5.517900000000000205e+01
7.784499999999999886e+01,5.518599999999999994e+01
7.784600000000000364e+01,5.519299999999999784e+01
7.784799999999999898e+01,5.520499999999999829e+01
7.784900000000000375e+01,5.521099999999999852e+01
7.784999999999999432e+01,5.521800000000000352e+01
7.785099999999999909e+01,5.522299999999999898e+01
7.785200000000000387e+01,5.522999999999999687e+01
7.785299999999999443e+01,5.523599999999999710e+01
7.785399999999999920e+01,5.524199999999999733e+01
7.785500000000000398e+01,5.524900000000000233e+01
7.785599999999999454e+01,5.525500000000000256e+01
7.785699999999999932e+01,5.526100000000000279e+01
7.785800000000000409e+01,5.526800000000000068e+01
7.785899999999999466e+01,5.527499999999999858e+01
7.785999999999999943e+01,5.528000000000000114e+01
7.786100000000000421e+01,5.528699999999999903e+01
7.786199999999999477e+01,5.529299999999999926e+01
7.786299999999999955e+01,5.529899999999999949e+01
7.786400000000000432e+01,5.530599999999999739e+01
7.786499999999999488e+01,5.531199999999999761e+01
7.786599999999999966e+01,5.531799999999999784e+01
7.786700000000000443e+01,5.532500000000000284e+01
7.786799999999999500e+01,5.533100000000000307e+01
7.786899999999999977e+01,5.533800000000000097e+01
7.787000000000000455e+01,5.534400000000000119e+01
7.787099999999999511e+01,5.535000000000000142e+01
7.787199999999999989e+01,5.535699999999999932e+01
7.787300000000000466e+01,5.536299999999999955e+01
7.787399999999999523e+01,5.536899999999999977e+01
7.787500000000000000e+01,5.537599999999999767e+01
7.787600000000000477e+01,5.538199999999999790e+01
7.787699999999999534e+01,5.538799999999999812e+01
7.787800000000000011e+01,5.539500000000000313e+01
7.787900000000000489e+01,5.540100000000000335e+01
7.787999999999999545e+01,5.540800000000000125e+01
7.788100000000000023e+01,5.541400000000000148e+01
7.788200000000000500e+01,5.542000000000000171e+01
7.788299999999999557e+01,5.542600000000000193e+01
7.788400000000000034e+01,5.543299999999999983e+01
7.788500000000000512e+01,5.543999999999999773e+01
7.788599999999999568e+01,5.544599999999999795e+01
7.788700000000000045e+01,5.545100000000000051e+01
7.788800000000000523e+01,5.545799999999999841e+01
7.788899999999999579e+01,5.546399999999999864e+01
7.789000000000000057e+01,5.547099999999999653e+01
7.789100000000000534e+01,5.547800000000000153e+01
7.789300000000000068e+01,5.549000000000000199e+01
7.789400000000000546e+01,5.549600000000000222e+01
7.789499999999999602e+01,5.550300000000000011e+01
7.789600000000000080e+01,5.550900000000000034e+01
7.789700000000000557e+01,5.551599999999999824e+01
7.789799999999999613e+01,5.552100000000000080e+01
7.789900000000000091e+01,5.552799999999999869e+01
7.790000000000000568e+01,5.553399999999999892e+01
7.790099999999999625e+01,5.554099999999999682e+01
7.790200000000000102e+01,5.554599999999999937e+01
7.790300000000000580e+01,5.555299999999999727e+01
7.790399999999999636e+01,5.556000000000000227e+01
7.790500000000000114e+01,5.556600000000000250e+01
7.790600000000000591e+01,5.557200000000000273e+01
7.790699999999999648e+01,5.557800000000000296e+01
7.790800000000000125e+01,5.558500000000000085e+01
7.790900000000000603e+01,5.559100000000000108e+01
7.790999999999999659e+01,5.559700000000000131e+01
7.791100000000000136e+01,5.560399999999999920e+01
7.791200000000000614e+01,5.560999999999999943e+01
7.791299999999999670e+01,5.561599999999999966e+01
7.791400000000000148e+01,5.562299999999999756e+01
7.791500000000000625e+01,5.563000000000000256e+01
7.791599999999999682e+01,5.563600000000000279e+01
7.791700000000000159e+01,5.564200000000000301e+01
7.791800000000000637e+01,5.564900000000000091e+01
7.791899999999999693e+01,5.565500000000000114e+01
7.792000000000000171e+01,5.566199999999999903e+01
7.792100000000000648e+01,5.566700000000000159e+01
7.792199999999999704e+01,5.567399999999999949e+01
7.792300000000000182e+01,5.568099999999999739e+01
7.792400000000000659e+01,5.568699999999999761e+01
7.792499999999999716e+01,5.569299999999999784e+01
7.792600000000000193e+01,5.569899999999999807e+01
7.792700000000000671e+01,5.570600000000000307e+01
7.792799999999999727e+01,5.571300000000000097e+01
7.793000000000000682e+01,5.572500000000000142e+01
7.793099999999999739e+01,5.573100000000000165e+01
7.793200000000000216e+01,5.573799999999999955e+01
7.793300000000000693e+01,5.574399999999999977e+01
7.793500000000000227e+01,5.575699999999999790e+01
7.793600000000000705e+01,5.576299999999999812e+01
7.793699999999999761e+01,5.577000000000000313e+01
7.793800000000000239e+01,5.577700000000000102e+01
7.793899999999999295e+01,5.578300000000000125e+01
7.793999999999999773e+01,5.578900000000000148e+01
7.794100000000000250e+01,5.579500000000000171e+01
7.794199999999999307e+01,5.580199999999999960e+01
7.794299999999999784e+01,5.580799999999999983e+01
7.794400000000000261e+01,5.581499999999999773e+01
7.794499999999999318e+01,5.582000000000000028e+01
7.794599999999999795e+01,5.582699999999999818e+01
7.794700000000000273e+01,5.583299999999999841e+01
7.794799999999999329e+01,5.584000000000000341e+01
7.794899999999999807e+01,5.584599999999999653e+01
7.795000000000000284e+01,5.585199999999999676e+01
7.795099999999999341e+01,5.585799999999999699e+01
7.795199999999999818e+01,5.586500000000000199e+01
7.795300000000000296e+01,5.587100000000000222e+01
7.795399999999999352e+01,5.587800000000000011e+01
7.795499999999999829e+01,5.588400000000000034e+01
7.795600000000000307e+01,5.589000000000000057e+01
7.795699999999999363e+01,5.589600000000000080e+01
7.795799999999999841e+01,5.590299999999999869e+01
7.795900000000000318e+01,5.590999999999999659e+01
7.795999999999999375e+01,5.591599999999999682e+01
7.796099999999999852e+01,5.592300000000000182e+01
7.796200000000000330e+01,5.592900000000000205e+01
7.796299999999999386e+01,5.593599999999999994e+01
7.796500000000000341e+01,5.594800000000000040e+01
7.796599999999999397e+01,5.595400000000000063e+01
7.796699999999999875e+01,5.596099999999999852e+01
7.796800000000000352e+01,5.596699999999999875e+01
7.796899999999999409e+01,5.597399999999999665e+01
7.796999999999999886e+01,5.597999999999999687e+01
7.797100000000000364e+01,5.598599999999999710e+01
7.797199999999999420e+01,5.599199999999999733e+01
7.797299999999999898e+01,5.599900000000000233e+01
7.797400000000000375e+01,5.600500000000000256e+01
7.797499999999999432e+01,5.601200000000000045e+01
7.797599999999999909e+01,5.601899999999999835e+01
7.797700000000000387e+01,5.602400000000000091e+01
7.797799999999999443e+01,5.603099999999999881e+01
7.797899999999999920e+01,5.603699999999999903e+01
7.798000000000000398e+01,5.604399999999999693e+01
7.798099999999999454e+01,5.604999999999999716e+01
7.798199999999999932e+01,5.605700000000000216e+01
7.798399999999999466e+01,5.606900000000000261e+01
7.798499999999999943e+01,5.607600000000000051e+01
7.798600000000000421e+01,5.608200000000000074e+01
7.798699999999999477e+01,5.608899999999999864e+01
7.798799999999999955e+01,5.609499999999999886e+01
7.798900000000000432e+01,5.610199999999999676e+01
7.798999999999999488e+01,5.610900000000000176e+01
7.799099999999999966e+01,5.611399999999999721e+01
7.799200000000000443e+01,5.612100000000000222e+01
7.799299999999999500e+01,5.612700000000000244e+01
7.799399999999999977e+01,5.613400000000000034e+01
7.799500000000000455e+01,5.614000000000000057e+01
7.799599999999999511e+01,5.614600000000000080e+01
7.799699999999999989e+01,5.615200000000000102e+01
7.799800000000000466e+01,5.615899999999999892e+01
7.799899999999999523e+01,5.616499999999999915e+01
7.800000000000000000e+01,5.617199999999999704e+01
7.800100000000000477e+01,5.617799999999999727e+01
7.800199999999999534e+01,5.618399999999999750e+01
7.800300000000000011e+01,5.618999999999999773e+01
7.800400000000000489e+01,5.619700000000000273e+01
7.800499999999999545e+01,5.620400000000000063e+01
7.800600000000000023e+01,5.621000000000000085e+01
7.800700000000000500e+01,5.621699999999999875e+01
7.800799999999999557e+01,5.622299999999999898e+01
7.801000000000000512e+01,5.623499999999999943e+01
7.801099999999999568e+01,5.624199999999999733e+01
7.801200000000000045e+01,5.624900000000000233e+01
7.801300000000000523e+01,5.625500000000000256e+01
7.801399999999999579e+01,5.626200000000000045e+01
7.801500000000000057e+01,5.626700000000000301e+01
7.801600000000000534e+01,5.627400000000000091e+01
7.801699999999999591e+01,5.627799999999999869e+01
7.801800000000000068e+01,5.628399999999999892e+01
7.802200000000000557e+01,5.631300000000000239e+01
7.802299999999999613e+01,5.631900000000000261e+01
7.802400000000000091e+01,5.632600000000000051e+01
7.802500000000000568e+01,5.633200000000000074e+01
7.802599999999999625e+01,5.633899999999999864e+01
7.802700000000000102e+01,5.634499999999999886e+01
7.802800000000000580e+01,5.635099999999999909e+01
7.802899999999999636e+01,5.635699999999999932e+01
7.803000000000000114e+01,5.636399999999999721e+01
7.803100000000000591e+01,5.636999999999999744e+01
7.803199999999999648e+01,5.637700000000000244e+01
7.803300000000000125e+01,5.638300000000000267e+01
7.803400000000000603e+01,5.639000000000000057e+01
7.803499999999999659e+01,5.639600000000000080e+01
7.803600000000000136e+01,5.640299999999999869e+01
7.803700000000000614e+01,5.640999999999999659e+01
7.803799999999999670e+01,5.641499999999999915e+01
7.803900000000000148e+01,5.642199999999999704e+01
7.804000000000000625e+01,5.642799999999999727e+01
7.804099999999999682e+01,5.643500000000000227e+01
7.804200000000000159e+01,5.644200000000000017e+01
7.804300000000000637e+01,5.644800000000000040e+01
7.804500000000000171e+01,5.646000000000000085e+01
7.804600000000000648e+01,5.646699999999999875e+01
7.804699999999999704e+01,5.647399999999999665e+01
7.804800000000000182e+01,5.647999999999999687e+01
7.804900000000000659e+01,5.648700000000000188e+01
7.804999999999999716e+01,5.649199999999999733e+01
7.805100000000000193e+01,5.649900000000000233e+01
7.805200000000000671e+01,5.650500000000000256e+01
7.805299999999999727e+01,5.651200000000000045e+01
7.805400000000000205e+01,5.651899999999999835e+01
7.805500000000000682e+01,5.652499999999999858e+01
7.805599999999999739e+01,5.653199999999999648e+01
7.805700000000000216e+01,5.653699999999999903e+01
7.805800000000000693e+01,5.654399999999999693e+01
7.805899999999999750e+01,5.654999999999999716e+01
7.806000000000000227e+01,5.655700000000000216e+01
7.806100000000000705e+01,5.656300000000000239e+01
7.806199999999999761e+01,5.656900000000000261e+01
7.806300000000000239e+01,5.657600000000000051e+01
7.806399999999999295e+01,5.658200000000000074e+01
7.806499999999999773e+01,5.658899999999999864e+01
7.806600000000000250e+01,5.659499999999999886e+01
7.806699999999999307e+01,5.660199999999999676e+01
7.806799999999999784e+01,5.660799999999999699e+01
7.806900000000000261e+01,5.661500000000000199e+01
7.806999999999999318e+01,5.662100000000000222e+01
7.807099999999999795e+01,5.662700000000000244e+01
7.807200000000000273e+01,5.663400000000000034e+01
7.807299999999999329e+01,5.664000000000000057e+01
7.807399999999999807e+01,5.664699999999999847e+01
7.807500000000000284e+01,5.665200000000000102e+01
7.807599999999999341e+01,5.665899999999999892e+01
7.807699999999999818e+01,5.666599999999999682e+01
7.807800000000000296e+01,5.667199999999999704e+01
7.807899999999999352e+01,5.667900000000000205e+01
7.807999999999999829e+01,5.668500000000000227e+01
7.808100000000000307e+01,5.669200000000000017e+01
7.808199999999999363e+01,5.669800000000000040e+01
7.808299999999999841e+01,5.670499999999999829e+01
7.808400000000000318e+01,5.671200000000000330e+01
7.808499999999999375e+01,5.671800000000000352e+01
7.808599999999999852e+01,5.672399999999999665e+01
7.808700000000000330e+01,5.672999999999999687e+01
7.808799999999999386e+01,5.673700000000000188e+01
7.808899999999999864e+01,5.674399999999999977e+01
7.809000000000000341e+01,5.675099999999999767e+01
7.809199999999999875e+01,5.676299999999999812e+01
7.809300000000000352e+01,5.677000000000000313e+01
7.809399999999999409e+01,5.677600000000000335e+01
7.809499999999999886e+01,5.678300000000000125e+01
7.809600000000000364e+01,5.678999999999999915e+01
7.809699999999999420e+01,5.679500000000000171e+01
7.809799999999999898e+01,5.680199999999999960e+01
7.809900000000000375e+01,5.680799999999999983e+01
7.809999999999999432e+01,5.681499999999999773e+01
7.810099999999999909e+01,5.682099999999999795e+01
7.810200000000000387e+01,5.682800000000000296e+01
7.810299999999999443e+01,5.683400000000000318e+01
7.810399999999999920e+01,5.684000000000000341e+01
7.810500000000000398e+01,5.684599999999999653e+01
7.810599999999999454e+01,5.685300000000000153e+01
7.810699999999999932e+01,5.685900000000000176e+01
7.810800000000000409e+01,5.686599999999999966e+01
7.810899999999999466e+01,5.687199999999999989e+01
7.810999999999999943e+01,5.687899999999999778e+01
7.811100000000000421e+01,5.688600000000000279e+01
7.811199999999999477e+01,5.689200000000000301e+01
7.811299999999999955e+01,5.689900000000000091e+01
7.811400000000000432e+01,5.690500000000000114e+01
7.811499999999999488e+01,5.691100000000000136e+01
7.811599999999999966e+01,5.691799999999999926e+01
7.811700000000000443e+01,5.692399999999999949e+01
7.811799999999999500e+01,5.693099999999999739e+01
7.811899999999999977e+01,5.693699999999999761e+01
7.812000000000000455e+01,5.694400000000000261e+01
7.812099999999999511e+01,5.695000000000000284e+01
7.812199999999999989e+01,5.695600000000000307e+01
7.812300000000000466e+01,5.696300000000000097e+01
7.812399999999999523e+01,5.696999999999999886e+01
7.812500000000000000e+01,5.697599999999999909e+01
7.812600000000000477e+01,5.698299999999999699e+01
7.812699999999999534e+01,5.698899999999999721e+01
7.812800000000000011e+01,5.699600000000000222e+01
7.812900000000000489e+01,5.700200000000000244e+01
7.812999999999999545e+01,5.700800000000000267e+01
7.813100000000000023e+01,5.701500000000000057e+01
7.813200000000000500e+01,5.702100000000000080e+01
7.813299999999999557e+01,5.702799999999999869e+01
7.813400000000000034e+01,5.703499999999999659e+01
7.813500000000000512e+01,5.704099999999999682e+01
7.813599999999999568e+01,5.704699999999999704e+01
7.813700000000000045e+01,5.705400000000000205e+01
7.813800000000000523e+01,5.706000000000000227e+01
7.813899999999999579e+01,5.706700000000000017e+01
7.814000000000000057e+01,5.707300000000000040e+01
7.814100000000000534e+01,5.707999999999999829e+01
7.814199999999999591e+01,5.708700000000000330e+01
7.814300000000000068e+01,5.709199999999999875e+01
7.814400000000000546e+01,5.709899999999999665e+01
7.814499999999999602e+01,5.710499999999999687e+01
7.814600000000000080e+01,5.711200000000000188e+01
7.814700000000000557e+01,5.711800000000000210e+01
7.814799999999999613e+01,5.712500000000000000e+01
7.814900000000000091e+01,5.713199999999999790e+01
7.815000000000000568e+01,5.713799999999999812e+01
7.815099999999999625e+01,5.714500000000000313e+01
7.815200000000000102e+01,5.715200000000000102e+01
7.815300000000000580e+01,5.715699999999999648e+01
7.815399999999999636e+01,5.716400000000000148e+01
7.815500000000000114e+01,5.717000000000000171e+01
7.815600000000000591e+01,5.717699999999999960e+01
7.815699999999999648e+01,5.718299999999999983e+01
7.815900000000000603e+01,5.719599999999999795e+01
7.815999999999999659e+01,5.720199999999999818e+01
7.816100000000000136e+01,5.720900000000000318e+01
7.816200000000000614e+01,5.721600000000000108e+01
7.816299999999999670e+01,5.722200000000000131e+01
7.816400000000000148e+01,5.722899999999999920e+01
7.816500000000000625e+01,5.723499999999999943e+01
7.816599999999999682e+01,5.724099999999999966e+01
7.816700000000000159e+01,5.724799999999999756e+01
7.816800000000000637e+01,5.725500000000000256e+01
7.816899999999999693e+01,5.726100000000000279e+01
7.817000000000000171e+01,5.726800000000000068e+01
7.817100000000000648e+01,5.727499999999999858e+01
7.817199999999999704e+01,5.728000000000000114e+01
7.817300000000000182e+01,5.728699999999999903e+01
7.817400000000000659e+01,5.729399999999999693e+01
7.817499999999999716e+01,5.729999999999999716e+01
7.817600000000000193e+01,5.730700000000000216e+01
7.817700000000000671e+01,5.731400000000000006e+01
7.817900000000000205e+01,5.732600000000000051e+01
7.818000000000000682e+01,5.733299999999999841e+01
7.818099999999999739e+01,5.733899999999999864e+01
7.818200000000000216e+01,5.734599999999999653e+01
7.818300000000000693e+01,5.735300000000000153e+01
7.818399999999999750e+01,5.735900000000000176e+01
7.818500000000000227e+01,5.736599999999999966e+01
7.818600000000000705e+01,5.737100000000000222e+01
7.818699999999999761e+01,5.737800000000000011e+01
7.818800000000000239e+01,5.738499999999999801e+01
7.818899999999999295e+01,5.739099999999999824e+01
7.818999999999999773e+01,5.739800000000000324e+01
7.819100000000000250e+01,5.740500000000000114e+01
7.819199999999999307e+01,5.741100000000000136e+01
7.819299999999999784e+01,5.741799999999999926e+01
7.819400000000000261e+01,5.742399999999999949e+01
7.819499999999999318e+01,5.742999999999999972e+01
7.819599999999999795e+01,5.743699999999999761e+01
7.819700000000000273e+01,5.744400000000000261e+01
7.819799999999999329e+01,5.745000000000000284e+01
7.819899999999999807e+01,5.745700000000000074e+01
7.820000000000000284e+01,5.746300000000000097e+01
7.820099999999999341e+01,5.746900000000000119e+01
7.820199999999999818e+01,5.747599999999999909e+01
7.820300000000000296e+01,5.748199999999999932e+01
7.820399999999999352e+01,5.748899999999999721e+01
7.820499999999999829e+01,5.749600000000000222e+01
7.820600000000000307e+01,5.750200000000000244e+01
7.820699999999999363e+01,5.750800000000000267e+01
7.820799999999999841e+01,5.751500000000000057e+01
7.820900000000000318e+01,5.752100000000000080e+01
7.820999999999999375e+01,5.752799999999999869e+01
7.821099999999999852e+01,5.753499999999999659e+01
7.821200000000000330e+01,5.754099999999999682e+01
7.821299999999999386e+01,5.754699999999999704e+01
7.821399999999999864e+01,5.755299999999999727e+01
7.821500000000000341e+01,5.756000000000000227e+01
7.821599999999999397e+01,5.756700000000000017e+01
7.821699999999999875e+01,5.757300000000000040e+01
7.821800000000000352e+01,5.757999999999999829e+01
7.821899999999999409e+01,5.758700000000000330e+01
7.821999999999999886e+01,5.759300000000000352e+01
7.822100000000000364e+01,5.759899999999999665e+01
7.822199999999999420e+01,5.760600000000000165e+01
7.822299999999999898e+01,5.761200000000000188e+01
7.822400000000000375e+01,5.761899999999999977e+01
7.822499999999999432e+01,5.762599999999999767e+01
7.822599999999999909e+01,5.763199999999999790e+01
7.822700000000000387e+01,5.763900000000000290e+01
7.822799999999999443e+01,5.764600000000000080e+01
7.822899999999999920e+01,5.765100000000000335e+01
7.823000000000000398e+01,5.765800000000000125e+01
7.823099999999999454e+01,5.766400000000000148e+01
7.823199999999999932e+01,5.767099999999999937e+01
7.823300000000000409e+01,5.767799999999999727e+01
7.823399999999999466e+01,5.768399999999999750e+01
7.823499999999999943e+01,5.769100000000000250e+01
7.823600000000000421e+01,5.769700000000000273e+01
7.823699999999999477e+01,5.770300000000000296e+01
7.823799999999999955e+01,5.771000000000000085e+01
7.823900000000000432e+01,5.771699999999999875e+01
7.823999999999999488e+01,5.772399999999999665e+01
7.824099999999999966e+01,5.772999999999999687e+01
7.824200000000000443e+01,5.773700000000000188e+01
7.824299999999999500e+01,5.774399999999999977e+01
7.824399999999999977e+01,5.775000000000000000e+01
7.824500000000000455e+01,5.775699999999999790e+01
7.824599999999999511e+01,5.776299999999999812e+01
7.824699999999999989e+01,5.777000000000000313e+01
7.824800000000000466e+01,5.777600000000000335e+01
7.824899999999999523e+01,5.778300000000000125e+01
