lat,lon,thick,dist,cumdist
7.158922512499999868e+01,-1.488798819722222220e+02,1.985200000000000076e+00,2.001052911684490621e+00,2.757843632762531456e+02
7.158886110416666781e+01,-1.488229129212963073e+02,1.985200000000000076e+00,2.001091087091482201e+00,2.777854543633446269e+02
7.158849708333333695e+01,-1.487659438703703643e+02,-1.000000000000000000e+00,2.001129266274016327e+00,2.797865836296186330e+02
7.158813306250000608e+01,-1.487089748194444496e+02,1.906900000000000039e+00,2.001167446980014475e+00,2.817877510765986244e+02
7.158776904166666100e+01,-1.486520057685185066e+02,2.105799999999999894e+00,2.001205622453927635e+00,2.837889566990525623e+02
7.158740502083333013e+01,-1.485950367175925919e+02,1.976099999999999968e+00,2.001243801703165293e+00,2.857902005007557023e+02
7.158704099999999926e+01,-1.485380676666666773e+02,1.987999999999999989e+00,2.001281980224042023e+00,2.877914824809797665e+02
7.158667697916666839e+01,-1.484810986157407342e+02,1.987999999999999989e+00,2.001320158016599571e+00,2.897928026389963634e+02
7.158631295833333752e+01,-1.484241295648148196e+02,1.936299999999999910e+00,2.001358337332528770e+00,2.917941609763288966e+02
7.158594893749999244e+01,-1.483671605138888765e+02,1.936299999999999910e+00,2.001396513668530552e+00,2.937955574899974067e+02
7.158558491666666157e+01,-1.483101914629629619e+02,1.968499999999999917e+00,2.001434691527901766e+00,2.957969921815252974e+02
7.158522089583333070e+01,-1.482532224120370472e+02,1.995700000000000029e+00,2.001472868659033733e+00,2.977984650501843475e+02
7.158485687499999983e+01,-1.481962533611111041e+02,1.995700000000000029e+00,2.001511047313446756e+00,2.997999760974977903e+02
7.158449285416666896e+01,-1.481392843101851895e+02,2.105500000000000149e+00,2.001549227491052463e+00,3.018015253249888588e+02
7.158412883333333809e+01,-1.480823152592592464e+02,2.035499999999999865e+00,2.001587404688982552e+00,3.038031127296778209e+02
7.158376481249999301e+01,-1.480253462083333318e+02,2.099200000000000177e+00,2.001625581158755107e+00,3.058047383108365693e+02
7.158340079166666214e+01,-1.479683771574074171e+02,-1.000000000000000000e+00,2.001663756900412316e+00,3.078064020677369967e+02
7.158303677083333127e+01,-1.479114081064814741e+02,1.953899999999999970e+00,2.001701934165257324e+00,3.098081040019022794e+02
7.158267275000000041e+01,-1.478544390555555594e+02,1.953899999999999970e+00,2.001740115204421855e+00,3.118098441171067066e+02
7.158230872916666954e+01,-1.477974700046296448e+02,2.001100000000000101e+00,2.001778293264162567e+00,3.138116224103708873e+02
7.158194470833333867e+01,-1.477405009537037017e+02,1.972299999999999942e+00,2.001816466093515601e+00,3.158134388764643745e+02
7.158158068749999359e+01,-1.476835319027777871e+02,1.972299999999999942e+00,2.001854644948232398e+00,3.178152935214126273e+02
7.158121666666666272e+01,-1.476265628518518440e+02,2.009599999999999831e+00,2.001892823074825412e+00,3.198171863444874248e+02
7.158085264583333185e+01,-1.475695938009259294e+02,2.031800000000000050e+00,2.001931000473336830e+00,3.218191173449607732e+02
7.158048862500000098e+01,-1.475126247499999863e+02,1.993100000000000094e+00,2.001969177143808398e+00,3.238210865221045651e+02
7.158012460416667011e+01,-1.474556556990740717e+02,2.081900000000000084e+00,2.002007353086281860e+00,3.258230938751908639e+02
7.157976058333333924e+01,-1.473986866481481570e+02,2.093199999999999950e+00,2.002045528300798072e+00,3.278251394034916757e+02
7.157939656249999416e+01,-1.473417175972222140e+02,2.093199999999999950e+00,2.002083707289064929e+00,3.298272231107807215e+02
7.157903254166666329e+01,-1.472847485462962993e+02,2.022600000000000176e+00,2.002121881047706609e+00,3.318293449918284068e+02
7.157866852083333242e+01,-1.472277794953703847e+02,2.209400000000000031e+00,2.002160058580010560e+00,3.338315050504083956e+02
7.157830450000000155e+01,-1.471708104444444416e+02,2.265000000000000124e+00,2.002198235384352820e+00,3.358337032857927511e+02
7.157794047916667068e+01,-1.471138413935185270e+02,-1.000000000000000000e+00,2.002236411460774246e+00,3.378359396972535365e+02
7.157757645833332560e+01,-1.470568723425925839e+02,2.299700000000000077e+00,2.002274586809317913e+00,3.398382142840628717e+02
7.157721243749999473e+01,-1.469999032916666692e+02,2.097100000000000186e+00,2.002312765931174798e+00,3.418405270499940229e+02
7.157684841666666387e+01,-1.469429342407407262e+02,2.317400000000000126e+00,2.002350939823999809e+00,3.438428779898180210e+02
7.157648439583333300e+01,-1.468859651898148115e+02,2.031200000000000117e+00,2.002389115239560979e+00,3.458452671050575873e+02
7.157612037500000213e+01,-1.468289961388888969e+02,2.031200000000000117e+00,2.002427289927323883e+00,3.478476943949848987e+02
7.157575635416667126e+01,-1.467720270879629538e+02,2.086399999999999810e+00,2.002465466137734129e+00,3.498501598611226200e+02
7.157539233333332618e+01,-1.467150580370370392e+02,2.086399999999999810e+00,2.002503643870705119e+00,3.518526635049933020e+02
7.157502831249999531e+01,-1.466580889861111245e+02,2.039600000000000080e+00,2.002541818625513059e+00,3.538552053236188044e+02
7.157466429166666444e+01,-1.466011199351851815e+02,2.057500000000000107e+00,2.002579992652604446e+00,3.558577853162714177e+02
7.157430027083333357e+01,-1.465441508842592668e+02,2.057500000000000107e+00,2.002618170452483692e+00,3.578604034867238965e+02
7.157393625000000270e+01,-1.464871818333333238e+02,1.955799999999999983e+00,2.002656345274368643e+00,3.598630598319982710e+02
7.157357222916667183e+01,-1.464302127824074091e+02,2.055699999999999861e+00,2.002694521618721968e+00,3.618657543536169783e+02
7.157320820833332675e+01,-1.463732437314814661e+02,1.987999999999999989e+00,2.002732697235352521e+00,3.638684870508523090e+02
7.157284418749999588e+01,-1.463162746805555514e+02,1.987999999999999989e+00,2.002770869874242354e+00,3.658712579207265776e+02
7.157248016666666501e+01,-1.462593056296296368e+02,2.011200000000000099e+00,2.002809046285613626e+00,3.678740669670121974e+02
7.157211614583333414e+01,-1.462023365787036937e+02,2.011200000000000099e+00,2.002847221969302094e+00,3.698769141889815160e+02
7.157175212500000328e+01,-1.461453675277777791e+02,2.023299999999999876e+00,2.002885394675416375e+00,3.718797995836569044e+02
7.157138810416667241e+01,-1.460883984768518644e+02,2.029999999999999805e+00,2.002923571153794935e+00,3.738827231548107193e+02
7.157102408333332733e+01,-1.460314294259259214e+02,2.029999999999999805e+00,2.002961744654683240e+00,3.758856848994653888e+02
7.157066006249999646e+01,-1.459744603750000067e+02,1.900600000000000067e+00,2.002999919677857399e+00,3.778886848191432364e+02
7.157029604166666559e+01,-1.459174913240740636e+02,1.870600000000000041e+00,2.003038091723710945e+00,3.798917229108669744e+02
7.156993202083333472e+01,-1.458605222731481490e+02,1.737000000000000099e+00,2.003076269791282726e+00,3.818947991806582536e+02
7.156956800000000385e+01,-1.458035532222222344e+02,1.737000000000000099e+00,2.003114442631856118e+00,3.838979136232900942e+02
7.156920397916665877e+01,-1.457465841712962913e+02,1.707500000000000018e+00,2.003152619244256361e+00,3.859010662425343412e+02
7.156883995833332790e+01,-1.456896151203703766e+02,1.707500000000000018e+00,2.003190792879502080e+00,3.879042570354138206e+02
7.156847593749999703e+01,-1.456326460694444336e+02,1.646099999999999897e+00,2.003228965787309246e+00,3.899074860012011072e+02
7.156811191666666616e+01,-1.455756770185185189e+02,1.827499999999999902e+00,2.003267142466724771e+00,3.919107531436678187e+02
7.156774789583333529e+01,-1.455187079675926043e+02,1.827499999999999902e+00,2.003305313919693464e+00,3.939140584575874868e+02
7.156738387500000442e+01,-1.454617389166666612e+02,1.733300000000000063e+00,2.003343489144182143e+00,3.959174019467316725e+02
7.156701985416665934e+01,-1.454047698657407466e+02,1.838000000000000078e+00,2.003381661391852919e+00,3.979207836081235428e+02
7.156665583333332847e+01,-1.453478008148148035e+02,1.784200000000000008e+00,2.003419835161538654e+00,3.999242034432850801e+02
7.156629181249999760e+01,-1.452908317638888889e+02,1.784200000000000008e+00,2.003458010453152305e+00,4.019276614537382102e+02
7.156592779166666674e+01,-1.452338627129629742e+02,1.727300000000000058e+00,2.003496182768115030e+00,4.039311576365063274e+02
7.156556377083333587e+01,-1.451768936620370312e+02,1.727300000000000058e+00,2.003534358854206499e+00,4.059346919953605379e+02
7.156519975000000500e+01,-1.451199246111111165e+02,1.690800000000000081e+00,2.003572531963730530e+00,4.079382645273242929e+02
7.156483572916665992e+01,-1.450629555601851735e+02,1.700099999999999945e+00,2.003610702096857210e+00,4.099418752294211572e+02
7.156447170833332905e+01,-1.450059865092592588e+02,1.700099999999999945e+00,2.003648876000979850e+00,4.119455241054221233e+02
7.156410768749999818e+01,-1.449490174583333442e+02,1.699500000000000011e+00,2.003687049177819368e+00,4.139492111545999364e+02
7.156374366666666731e+01,-1.448920484074074011e+02,1.618999999999999995e+00,2.003725223876406947e+00,4.159529363784763518e+02
7.156337964583333644e+01,-1.448350793564814865e+02,1.640700000000000047e+00,2.003763397847709182e+00,4.179566997763240579e+02
7.156301562500000557e+01,-1.447781103055555434e+02,1.640700000000000047e+00,2.003801568842864089e+00,4.199605013451669038e+02
7.156265160416666049e+01,-1.447211412546296287e+02,1.595099999999999962e+00,2.003839741359763948e+00,4.219643410865266446e+02
7.156228758333332962e+01,-1.446641722037037141e+02,1.595099999999999962e+00,2.003877915398319498e+00,4.239682190019249788e+02
7.156192356249999875e+01,-1.446072031527777710e+02,1.652199999999999891e+00,2.003916088709670973e+00,4.259721350906346515e+02
7.156155954166666788e+01,-1.445502341018518564e+02,1.689300000000000024e+00,2.003954261293859229e+00,4.279760893519285219e+02
7.156119552083333701e+01,-1.444932650509259133e+02,1.689300000000000024e+00,2.003992430902236777e+00,4.299800817828307800e+02
7.156083150000000614e+01,-1.444362959999999987e+02,1.709699999999999998e+00,2.004030606529558778e+00,4.319841123893603481e+02
7.156046747916666106e+01,-1.443793269490740840e+02,1.675699999999999967e+00,2.004068776932463880e+00,4.339881811662928044e+02
7.156010345833333020e+01,-1.443223578981481410e+02,1.797099999999999920e+00,2.004106948856932302e+00,4.359922881151497336e+02
7.155973943749999933e+01,-1.442653888472222263e+02,1.797099999999999920e+00,2.004145124551395263e+00,4.379964332397011049e+02
7.155937541666666846e+01,-1.442084197962962833e+02,1.742299999999999960e+00,2.004183295021737976e+00,4.400006165347228375e+02
7.155901139583333759e+01,-1.441514507453703686e+02,1.742299999999999960e+00,2.004221464765122640e+00,4.420048379994879610e+02
7.155864737499999251e+01,-1.440944816944444540e+02,1.696399999999999908e+00,2.004259638278368616e+00,4.440090976377663310e+02
7.155828335416666164e+01,-1.440375126435185109e+02,1.663699999999999957e+00,2.004297808816222215e+00,4.460133954465825354e+02
